start,O'Connor
-16.2083,123.5711
-16.2097,123.5729
-16.2083,123.5711
-16.2081,123.5734
end
start,Durack
-16.2097,123.5742
-16.2097,123.5745
-16.2097,123.5745
-16.2097,123.5742
end
start,Durack
-28.2142,114.2770
-28.2140,114.2771
-28.2141,114.2774
-28.2143,114.2773
-28.2142,114.2770
end
start,Durack
-25.8487,113.9132
-25.8940,113.9210
-25.8981,113.9078
-25.8682,113.8583
-25.8710,113.8735
-25.8668,113.8734
-25.8647,113.8710
-25.8214,113.8539
-25.8191,113.8544
-25.8161,113.8518
-25.8026,113.8853
-25.8064,113.8897
-25.8084,113.8899
-25.8077,113.8925
-25.8153,113.9011
-25.8180,113.9099
-25.8487,113.9132
end
start,Durack
-25.9579,113.9054
-25.9574,113.9047
-25.9583,113.9070
-25.9587,113.9066
-25.9579,113.9054
end
start,Durack
-25.9527,113.8879
-25.9513,113.8881
-25.9515,113.8919
-25.9568,113.9017
-25.9520,113.8891
-25.9527,113.8879
end
start,Durack
-25.4003,113.9098
-25.3990,113.9097
-25.4011,113.9118
-25.4017,113.9112
-25.4003,113.9098
end
start,Durack
-25.3376,113.8888
-25.3366,113.8892
-25.3382,113.8899
-25.3381,113.8892
-25.3376,113.8888
end
start,Durack
-25.3321,113.8855
-25.3319,113.8857
-25.3345,113.8883
-25.3341,113.8862
-25.3321,113.8855
end
start,Durack
-26.0013,113.2008
-26.0008,113.2002
-26.0004,113.2016
-26.0012,113.2014
-26.0013,113.2008
end
start,Durack
-25.9867,113.8688
-25.9884,113.8693
-25.9890,113.8686
-25.9868,113.8677
-25.9867,113.8688
end
start,Durack
-25.7966,112.9761
-25.7832,112.9673
-25.7779,112.9693
-25.7731,112.9769
-25.7641,112.9789
-25.7605,112.9780
-25.7587,112.9802
-25.7494,112.9795
-25.7215,112.9681
-25.7190,112.9689
-25.7126,112.9645
-25.6094,112.9224
-25.6059,112.9238
-25.6020,112.9230
-25.5727,112.9252
-25.5717,112.9272
-25.5641,112.9287
-25.5549,112.9274
-25.5469,112.9297
-25.5265,112.9286
-25.5230,112.9345
-25.5185,112.9359
-25.4803,112.9706
-25.4972,112.9864
-25.5004,113.0002
-25.4985,113.0124
-25.4989,113.0226
-25.5014,113.0220
-25.5116,113.0137
-25.5184,113.0130
-25.5286,113.0075
-25.5328,113.0074
-25.5359,113.0055
-25.5436,113.0064
-25.5518,113.0113
-25.5579,113.0088
-25.5611,113.0094
-25.5782,113.0181
-25.5841,113.0188
-25.5851,113.0217
-25.5894,113.0239
-25.6086,113.0297
-25.6156,113.0345
-25.6183,113.0388
-25.6333,113.0384
-25.6381,113.0432
-25.6532,113.0437
-25.6720,113.0509
-25.6792,113.0508
-25.6954,113.0540
-25.7060,113.0579
-25.7080,113.0608
-25.7117,113.0624
-25.7246,113.0657
-25.7282,113.0637
-25.7334,113.0644
-25.7361,113.0682
-25.7408,113.0678
-25.7467,113.0712
-25.7567,113.0727
-25.7686,113.0767
-25.8336,113.1120
-25.8351,113.1116
-25.8386,113.1147
-25.8524,113.1123
-25.8583,113.1096
-25.8679,113.1097
-25.8804,113.1211
-25.8828,113.1283
-25.8798,113.1316
-25.8862,113.1405
-25.8877,113.1471
-25.8857,113.1511
-25.8878,113.1560
-25.8955,113.1493
-25.9008,113.1388
-25.9065,113.1400
-25.9224,113.1264
-25.9541,113.1323
-25.9577,113.1316
-25.9774,113.1366
-25.9781,113.1406
-25.9753,113.1425
-25.9770,113.1444
-25.9769,113.1512
-25.9731,113.1557
-25.9689,113.1575
-25.9412,113.1507
-25.9438,113.1623
-25.9432,113.1680
-25.9472,113.1664
-25.9521,113.1667
-25.9597,113.1634
-25.9653,113.1656
-25.9798,113.1669
-26.0012,113.1938
-26.0032,113.2039
-26.0084,113.2037
-26.0131,113.2010
-26.0172,113.2038
-26.0239,113.2020
-26.0300,113.2037
-26.0381,113.2108
-26.0389,113.2130
-26.0359,113.2177
-26.0367,113.2197
-26.0464,113.2187
-26.0527,113.2219
-26.0583,113.2197
-26.0720,113.2289
-26.0810,113.2313
-26.0840,113.2285
-26.0860,113.2295
-26.0866,113.2327
-26.1063,113.2378
-26.1081,113.2367
-26.1037,113.2344
-26.1053,113.2276
-26.1116,113.2301
-26.1125,113.2351
-26.1136,113.2350
-26.1220,113.2318
-26.1255,113.2231
-26.1357,113.2237
-26.1373,113.2259
-26.1625,113.2162
-26.1348,113.2085
-26.1219,113.1903
-26.1204,113.1837
-26.1213,113.1817
-26.1231,113.1819
-26.1226,113.1808
-26.0854,113.1674
-26.0815,113.1648
-26.0558,113.1574
-26.0223,113.1359
-26.0030,113.1177
-25.9885,113.1068
-25.9440,113.0612
-25.9326,113.0524
-25.9310,113.0485
-25.8695,113.0242
-25.8604,113.0229
-25.8487,113.0151
-25.8316,113.0000
-25.8008,112.9807
-25.7966,112.9761
end
start,Durack
-25.3246,113.8766
-25.3242,113.8779
-25.3287,113.8799
-25.3336,113.8850
-25.3314,113.8791
-25.3246,113.8766
end
start,Durack
-16.4109,124.8856
-16.4127,124.8824
-16.4135,124.8774
-16.4108,124.8791
-16.4109,124.8856
end
start,Durack
-17.5729,123.5909
-17.5766,123.5878
-17.5720,123.5852
-17.5708,123.5895
-17.5734,123.5886
-17.5729,123.5909
end
start,Durack
-14.1460,126.5583
-14.1488,126.5552
-14.1472,126.5519
-14.1465,126.5526
-14.1460,126.5583
end
start,Durack
-16.4146,124.8669
-16.4146,124.8589
-16.4143,124.8585
-16.4134,124.8647
-16.4146,124.8669
end
start,Durack
-16.3938,124.7301
-16.3950,124.7265
-16.3943,124.7220
-16.3936,124.7251
-16.3938,124.7301
end
start,Durack
-16.4386,122.9084
-16.4392,122.9063
-16.4365,122.9064
-16.4367,122.9069
-16.4386,122.9084
end
start,Durack
-20.7115,117.2462
-20.7122,117.2454
-20.7097,117.2430
-20.7093,117.2445
-20.7115,117.2462
end
start,Durack
-13.9859,126.8033
-13.9870,126.8032
-13.9882,126.8016
-13.9866,126.8009
-13.9859,126.8033
end
start,Durack
-17.1548,122.2798
-17.1563,122.2795
-17.1552,122.2777
-17.1538,122.2782
-17.1548,122.2798
end
start,Durack
-16.5254,123.6428
-16.5253,123.6404
-16.5238,123.6399
-16.5235,123.6408
-16.5254,123.6428
end
start,Durack
-15.7589,124.6831
-15.7617,124.6806
-15.7616,124.6802
-15.7595,124.6813
-15.7589,124.6831
end
start,Durack
-16.7614,122.7877
-16.7622,122.7861
-16.7608,122.7854
-16.7600,122.7865
-16.7614,122.7877
end
start,Durack
-16.7925,123.1136
-16.7934,123.1130
-16.7911,123.1118
-16.7907,123.1127
-16.7925,123.1136
end
start,Durack
-17.5696,123.5884
-17.5706,123.5871
-17.5688,123.5865
-17.5684,123.5870
-17.5696,123.5884
end
start,Durack
-18.2421,122.2037
-18.2428,122.2034
-18.2444,122.2020
-18.2422,122.2023
-18.2421,122.2037
end
start,Durack
-16.3922,122.9933
-16.3931,122.9926
-16.3929,122.9891
-16.3924,122.9902
-16.3922,122.9933
end
start,Durack
-22.3240,114.4593
-22.3247,114.4588
-22.3226,114.4573
-22.3222,114.4580
-22.3240,114.4593
end
start,Durack
-17.1529,122.3174
-17.1536,122.3160
-17.1530,122.3153
-17.1522,122.3159
-17.1529,122.3174
end
start,Durack
-13.8376,127.0500
-13.8382,127.0486
-13.8379,127.0478
-13.8370,127.0483
-13.8376,127.0500
end
start,Durack
-14.9841,125.2519
-14.9856,125.2511
-14.9856,125.2501
-14.9842,125.2508
-14.9841,125.2519
end
start,Durack
-16.7933,123.1123
-16.7924,123.1105
-16.7913,123.1108
-16.7916,123.1114
-16.7933,123.1123
end
start,Durack
-18.6657,121.7744
-18.6666,121.7731
-18.6661,121.7726
-18.6652,121.7731
-18.6657,121.7744
end
start,Durack
-13.8100,127.0216
-13.8106,127.0202
-13.8099,127.0194
-13.8094,127.0199
-13.8100,127.0216
end
start,Durack
-15.4411,124.5238
-15.4423,124.5238
-15.4416,124.5222
-15.4409,124.5228
-15.4411,124.5238
end
start,Durack
-14.2918,125.7147
-14.2926,125.7147
-14.2934,125.7141
-14.2921,125.7137
-14.2918,125.7147
end
start,Durack
-14.9496,124.9230
-14.9508,124.9223
-14.9485,124.9220
-14.9490,124.9228
-14.9496,124.9230
end
start,Durack
-15.1722,124.9836
-15.1735,124.9833
-15.1740,124.9829
-15.1723,124.9827
-15.1722,124.9836
end
start,Durack
-14.4475,125.5347
-14.4480,125.5327
-14.4476,125.5319
-14.4472,125.5325
-14.4475,125.5347
end
start,Durack
-15.5020,125.0034
-15.5022,125.0032
-15.5017,125.0016
-15.5009,125.0023
-15.5020,125.0034
end
start,Durack
-15.9037,124.4600
-15.9042,124.4594
-15.9037,124.4587
-15.9030,124.4598
-15.9037,124.4600
end
start,Durack
-15.7861,124.6276
-15.7880,124.6266
-15.7864,124.6267
-15.7861,124.6276
end
start,Durack
-14.7709,125.1568
-14.7715,125.1568
-14.7718,125.1563
-14.7703,125.1560
-14.7709,125.1568
end
start,Durack
-14.5420,125.2020
-14.5431,125.2018
-14.5435,125.2015
-14.5421,125.2013
-14.5420,125.2020
end
start,Durack
-15.3494,124.8846
-15.3491,124.8837
-15.3484,124.8835
-15.3488,124.8845
-15.3494,124.8846
end
start,Durack
-13.8973,126.5663
-13.8983,126.5656
-13.8980,126.5651
-13.8971,126.5658
-13.8973,126.5663
end
start,Durack
-14.7405,125.1503
-14.7410,125.1503
-14.7419,125.1497
-14.7410,125.1495
-14.7405,125.1503
end
start,Durack
-15.9449,124.4638
-15.9454,124.4634
-15.9454,124.4629
-15.9443,124.4634
-15.9449,124.4638
end
start,Durack
-14.5421,125.2006
-14.5429,125.2005
-14.5426,125.1996
-14.5418,125.2002
-14.5421,125.2006
end
start,Durack
-17.5667,123.5890
-17.5672,123.5885
-17.5666,123.5881
-17.5662,123.5888
-17.5667,123.5890
end
start,Durack
-15.9946,124.6409
-15.9954,124.6406
-15.9953,124.6403
-15.9945,124.6403
-15.9946,124.6409
end
start,Durack
-15.8805,124.6277
-15.8803,124.6268
-15.8797,124.6271
-15.8798,124.6276
-15.8805,124.6277
end
start,Durack
-14.0262,126.1247
-14.0265,126.1240
-14.0263,126.1238
-14.0258,126.1239
-14.0262,126.1247
end
start,Durack
-29.9450,114.9746
-29.9450,114.9741
-29.9442,114.9737
-29.9441,114.9740
-29.9450,114.9746
end
start,Durack
-13.9417,127.1898
-13.9424,127.1893
-13.9420,127.1890
-13.9413,127.1892
-13.9417,127.1898
end
start,Durack
-29.9355,114.9780
-29.9356,114.9772
-29.9349,114.9771
-29.9349,114.9774
-29.9355,114.9780
end
start,Durack
-29.9411,114.9753
-29.9412,114.9745
-29.9406,114.9745
-29.9406,114.9747
-29.9411,114.9753
end
start,Durack
-15.0983,125.1711
-15.0982,125.1703
-15.0976,125.1704
-15.0978,125.1709
-15.0983,125.1711
end
start,Durack
-15.8795,124.6751
-15.8799,124.6749
-15.8795,124.6743
-15.8792,124.6744
-15.8795,124.6751
end
start,Durack
-15.2313,124.9113
-15.2317,124.9111
-15.2317,124.9106
-15.2310,124.9109
-15.2313,124.9113
end
start,Durack
-15.1418,124.8650
-15.1424,124.8650
-15.1420,124.8643
-15.1416,124.8646
-15.1418,124.8650
end
start,Durack
-15.3724,124.5412
-15.3726,124.5405
-15.3720,124.5405
-15.3720,124.5411
-15.3724,124.5412
end
start,Durack
-13.9810,126.8718
-13.9811,126.8716
-13.9808,126.8710
-13.9804,126.8712
-13.9810,126.8718
end
start,Forrest
-34.4429,115.6129
-34.4220,115.5778
-34.4214,115.5727
-34.4151,115.5590
-34.4230,115.5408
-34.4218,115.5400
-34.4160,115.5432
-34.4142,115.5422
-34.4098,115.5347
-34.3968,115.5202
-34.3885,115.5021
-34.3844,115.4848
-34.3524,115.4384
-34.3342,115.4000
-34.3225,115.3697
-34.3127,115.3255
-34.3067,115.2625
-34.3104,115.2365
-34.3096,115.2222
-34.3119,115.2061
-34.3208,115.1814
-34.3218,115.1690
-34.3013,115.1652
-34.2776,115.2019
-34.2745,115.1713
-34.2795,115.1691
-34.2656,115.1750
-34.2751,115.1560
-34.2947,115.1604
-34.2945,115.1537
-34.2892,115.1482
-34.2894,115.1438
-34.2980,115.1600
-34.3228,115.1646
-34.3229,115.1729
-34.3284,115.1704
-34.3367,115.1698
-34.3402,115.1676
-34.3439,115.1689
-34.3566,115.1664
-34.3698,115.1460
-34.3685,115.1435
-34.3698,115.1376
-34.3748,115.1380
-34.3767,115.1363
-34.3643,115.1370
-34.3391,115.1175
-34.3149,115.0880
-34.3048,115.0814
-34.2892,115.0631
-34.2754,115.0505
-34.2710,115.0432
-34.2704,115.0340
-34.2661,115.0336
-34.2630,115.0354
-34.2587,115.0337
-34.2580,115.0315
-34.2428,115.0287
-34.2374,115.0328
-34.2317,115.0320
-34.2267,115.0296
-34.2228,115.0243
-34.2178,115.0319
-34.2122,115.0364
-34.1977,115.0390
-34.1651,115.0298
-34.1588,115.0268
-34.1593,115.0209
-34.1541,115.0232
-34.1391,115.0192
-34.1160,115.0038
-34.1051,114.9959
-34.1035,114.9935
-34.1002,114.9920
-34.0996,114.9921
-34.0995,114.9931
-34.0988,114.9935
-34.0984,114.9910
-34.0972,114.9933
-34.0919,114.9936
-34.0876,114.9998
-34.0814,115.0041
-34.0153,115.0007
-33.9899,114.9909
-33.9798,114.9899
-33.9775,114.9861
-33.9713,114.9864
-33.9693,114.9829
-33.9660,114.9816
-33.9648,114.9829
-33.9644,114.9810
-33.9614,114.9798
-33.9598,114.9851
-33.9535,114.9919
-33.9326,114.9922
-33.9094,114.9867
-33.9059,114.9885
-33.8999,114.9860
-33.8813,114.9833
-33.8639,114.9759
-33.8656,114.9811
-33.8638,114.9869
-33.8603,114.9885
-33.8577,114.9846
-33.8484,114.9939
-33.7941,115.0001
-33.7579,114.9906
-33.7513,114.9927
-33.7472,114.9913
-33.7447,114.9885
-33.7348,114.9879
-33.7197,114.9830
-33.7150,114.9800
-33.7084,114.9797
-33.6980,114.9750
-33.6994,114.9819
-33.7011,114.9831
-33.6962,114.9904
-33.6762,114.9966
-33.6693,114.9947
-33.6700,114.9985
-33.6681,115.0023
-33.6595,115.0069
-33.6607,115.0134
-33.6564,115.0193
-33.6341,115.0282
-33.5572,115.0099
-33.5565,115.0113
-33.5503,115.0106
-33.5443,115.0072
-33.5381,115.0076
-33.5309,115.0037
-33.5663,115.0843
-33.5680,115.0857
-33.5682,115.0888
-33.5731,115.0872
-33.5785,115.0951
-33.5809,115.0952
-33.5821,115.0974
-33.5956,115.1051
-33.5980,115.1041
-33.5992,115.1057
-33.6039,115.1064
-33.6059,115.1047
-33.6238,115.1232
-33.6271,115.1296
-33.6291,115.1395
-33.6512,115.2075
-33.6530,115.2263
-33.6555,115.2324
-33.6566,115.2520
-33.6539,115.3092
-33.6492,115.3305
-33.6448,115.3410
-33.6393,115.3672
-33.6322,115.3872
-33.6238,115.4041
-33.6087,115.4270
-33.5950,115.4416
-33.5827,115.4518
-33.4559,115.5718
-33.4369,115.5828
-33.4330,115.5868
-33.4096,115.5989
-33.3410,115.6228
-33.3125,115.6355
-33.3087,115.6358
-33.3091,115.6376
-33.3049,115.6447
-33.3187,115.6397
-33.3252,115.6623
-33.3220,115.6662
-33.3204,115.6645
-33.2885,115.6786
-33.2706,115.6813
-33.2256,115.6832
-33.1758,115.6831
-33.1493,115.6852
-33.1377,115.6886
-33.1205,115.6887
-32.9987,115.6737
-32.9330,115.6584
-32.9330,115.6870
-32.9315,115.6862
-32.9309,115.6936
-32.9317,115.7002
-32.9297,115.7012
-32.9293,115.7082
-32.9252,115.7085
-32.9252,115.7199
-32.9211,115.7191
-32.9206,115.7528
-32.9219,115.7637
-32.9299,115.7637
-32.9300,115.7807
-32.9365,115.7807
-32.9365,115.8130
-32.9259,115.8128
-32.9259,115.8238
-32.9287,115.8238
-32.9287,115.8358
-32.9356,115.8386
-32.9356,115.8496
-32.9338,115.8496
-32.9313,115.8529
-32.9422,115.8680
-32.9422,115.8691
-32.9349,115.8691
-32.9349,115.8745
-32.9380,115.8745
-32.9370,115.9000
-32.9380,115.9242
-32.9410,115.9244
-32.9410,115.9400
-32.9369,115.9400
-32.9362,115.9426
-32.9382,115.9465
-32.9422,115.9478
-32.9422,115.9513
-32.9384,115.9513
-32.9384,115.9563
-32.9329,115.9563
-32.9333,115.9934
-32.9384,115.9893
-32.9384,115.9944
-32.9424,115.9944
-32.9424,116.0003
-32.9398,116.0003
-32.9401,116.0216
-32.9358,116.0216
-32.9354,116.1506
-32.9336,116.1639
-32.9301,116.1643
-32.9301,116.1678
-32.9264,116.1718
-32.9354,116.1732
-32.9417,116.1652
-32.9431,116.1845
-32.9445,116.1849
-32.9503,116.1787
-32.9527,116.1826
-32.9597,116.1870
-32.9666,116.1869
-32.9713,116.1891
-32.9718,116.1924
-32.9671,116.1924
-32.9659,116.1942
-32.9670,116.1996
-32.9706,116.2
-32.9762,116.2043
-32.9798,116.2043
-32.9842,116.2088
-33.0850,116.2090
-33.0848,116.1468
-33.2242,116.1467
-33.2242,116.1422
-33.2318,116.1450
-33.2319,116.0085
-33.2129,116.0312
-33.1913,116.0304
-33.1888,116.0212
-33.1861,116.0186
-33.1846,116.0193
-33.1829,116.0153
-33.1834,116.0133
-33.1878,116.0124
-33.1904,116.0101
-33.2013,116.0137
-33.2039,116.0132
-33.2070,116.0032
-33.2100,116.0020
-33.2102,115.9971
-33.2126,115.9925
-33.2122,115.9891
-33.2096,115.9870
-33.2100,115.9828
-33.2125,115.9803
-33.2140,115.9736
-33.2176,115.9712
-33.2168,115.9684
-33.2224,115.9608
-33.2229,115.9549
-33.2203,115.9500
-33.2218,115.9462
-33.2898,115.9469
-33.2900,115.9185
-33.3390,115.9189
-33.3390,115.9242
-33.3416,115.9242
-33.3416,115.9278
-33.3489,115.9278
-33.3489,115.9189
-33.3786,115.9191
-33.3801,115.9241
-33.3780,115.9369
-33.3822,115.9388
-33.3888,115.9391
-33.3903,115.9483
-33.3930,115.9505
-33.3924,115.9545
-33.3954,115.9577
-33.3955,115.9622
-33.4018,115.9678
-33.4016,115.9798
-33.4030,115.9782
-33.4044,115.9822
-33.4112,115.9814
-33.4117,115.9832
-33.4086,115.9851
-33.4067,115.9842
-33.4056,115.9863
-33.4007,115.9864
-33.3990,115.9923
-33.4022,115.9912
-33.4033,115.9932
-33.4098,115.9945
-33.4081,116.0004
-33.4115,116.0015
-33.4118,116.0084
-33.4084,116.0099
-33.4068,116.0054
-33.4040,116.0063
-33.4051,116.0102
-33.4024,116.0113
-33.4016,116.0159
-33.4032,116.0200
-33.4018,116.0207
-33.4001,116.0192
-33.3988,116.0113
-33.3964,116.0091
-33.3937,116.0104
-33.3951,116.0131
-33.3931,116.0134
-33.3921,116.0156
-33.3903,116.0115
-33.3852,116.0170
-33.3840,116.0132
-33.3802,116.0118
-33.3815,116.0098
-33.3798,116.0081
-33.3751,116.0071
-33.3728,116.0084
-33.3720,116.0037
-33.3670,116.0056
-33.3671,116.0017
-33.3629,116.0009
-33.3607,116.0077
-33.3554,116.0087
-33.3561,116.0168
-33.3543,116.0160
-33.3474,116.0233
-33.3490,116.0266
-33.3472,116.0327
-33.3527,116.0406
-33.3519,116.0441
-33.3538,116.0445
-33.3543,116.0498
-33.3508,116.0544
-33.3470,116.0531
-33.3477,116.0579
-33.3607,116.0578
-33.3608,116.0232
-33.4404,116.0236
-33.4403,116.0641
-33.4849,116.0641
-33.4854,116.0652
-33.4868,116.1328
-33.5133,116.1328
-33.5134,116.1968
-33.5925,116.1969
-33.5963,116.2064
-33.6174,116.2065
-33.6174,116.2037
-33.6278,116.2037
-33.6347,116.1952
-33.6387,116.1981
-33.6387,116.2011
-33.6462,116.2019
-33.6462,116.2060
-33.6577,116.2053
-33.6577,116.2010
-33.6698,116.2011
-33.6697,116.2154
-33.7014,116.2158
-33.7014,116.2272
-33.7030,116.2272
-33.7065,116.2397
-33.7111,116.2391
-33.7111,116.2336
-33.7183,116.2336
-33.7183,116.2315
-33.7212,116.2315
-33.7213,116.2282
-33.7350,116.2281
-33.7350,116.2184
-33.7710,116.2179
-33.7711,116.1961
-33.7807,116.1962
-33.7805,116.1002
-33.7902,116.0999
-33.7902,116.0938
-33.7964,116.0924
-33.7989,116.0812
-33.8011,116.0828
-33.8012,116.0442
-33.8030,116.0442
-33.8013,116.0000
-33.8049,116.0001
-33.8049,115.9978
-33.8101,116.0023
-33.8400,116.0025
-33.8400,116.0051
-33.8463,116.0051
-33.8463,116.0018
-33.8781,116.0030
-33.8781,116.0018
-33.8950,116.0019
-33.8950,115.9983
-33.9027,115.9982
-33.9027,115.9773
-33.9067,115.9773
-33.9067,115.9703
-33.9132,115.9722
-33.9168,115.9762
-33.9167,115.9671
-33.9225,115.9751
-33.9300,115.9776
-33.9341,115.9826
-33.9342,115.9941
-33.9438,115.9942
-33.9438,115.9779
-33.9576,115.9779
-33.9576,115.9634
-33.9639,115.9634
-33.9639,115.9458
-33.9976,115.9457
-33.9976,115.9797
-34.0856,115.9797
-34.0858,116.0110
-34.1249,116.0096
-34.1358,116.0107
-34.1358,116.0064
-34.1340,116.0064
-34.1340,116.0033
-34.1380,115.9898
-34.1305,115.9810
-34.1341,115.9767
-34.1290,115.9707
-34.1303,115.9632
-34.1337,115.9590
-34.1268,115.9510
-34.1307,115.9453
-34.1308,115.9429
-34.1290,115.9417
-34.1315,115.9422
-34.1321,115.9409
-34.1350,115.9443
-34.1619,115.9443
-34.1616,115.9166
-34.1663,115.9166
-34.1663,115.9089
-34.1901,115.9059
-34.1901,115.8973
-34.1957,115.8973
-34.2049,115.8903
-34.2131,115.8903
-34.2131,115.8781
-34.2222,115.8780
-34.2222,115.8761
-34.2969,115.8761
-34.2997,115.8726
-34.2995,115.87
-34.3025,115.8700
-34.3045,115.8670
-34.3022,115.8584
-34.3034,115.8559
-34.2988,115.8516
-34.3000,115.8505
-34.2989,115.8424
-34.3012,115.8440
-34.3029,115.8419
-34.3026,115.8381
-34.3063,115.8377
-34.3095,115.8352
-34.3143,115.8345
-34.3145,115.8362
-34.3166,115.8340
-34.3192,115.8371
-34.3216,115.8306
-34.3247,115.8309
-34.3246,115.8286
-34.3283,115.8283
-34.3276,115.8240
-34.3298,115.8245
-34.3310,115.8203
-34.3362,115.8221
-34.3369,115.8187
-34.3335,115.8110
-34.3350,115.8057
-34.3296,115.8040
-34.3308,115.8011
-34.3294,115.7983
-34.3338,115.7983
-34.3338,115.7938
-34.3425,115.7941
-34.3427,115.7871
-34.3470,115.7871
-34.3470,115.7927
-34.3527,115.7927
-34.3534,115.7810
-34.3544,115.7807
-34.3595,115.7821
-34.3630,115.7856
-34.3692,115.7863
-34.3748,115.7896
-34.3819,115.8004
-34.3879,115.8015
-34.3990,115.8089
-34.4058,115.8205
-34.4053,115.8262
-34.4074,115.8302
-34.4150,115.8251
-34.4143,115.8122
-34.4211,115.8055
-34.4258,115.8043
-34.4404,115.7920
-34.4452,115.7822
-34.4423,115.7751
-34.4446,115.7740
-34.4491,115.7763
-34.4541,115.7743
-34.4567,115.7675
-34.4587,115.7661
-34.4600,115.7584
-34.4588,115.7552
-34.4596,115.7529
-34.4578,115.7497
-34.4583,115.7467
-34.4607,115.7449
-34.4622,115.7250
-34.4657,115.7215
-34.4704,115.7061
-34.4801,115.6942
-34.4802,115.6896
-34.4828,115.6852
-34.4810,115.6781
-34.4854,115.6745
-34.4809,115.6698
-34.4429,115.6129
end
start,Forrest
-33.3013,115.6456
-33.3009,115.6461
-33.3024,115.6456
-33.3014,115.6456
-33.3013,115.6456
end
start,Forrest
-34.1633,115.0250
-34.1638,115.0247
-34.1638,115.0245
-34.1634,115.0245
-34.1633,115.0250
end
start,Forrest
-34.1612,115.0250
-34.1613,115.0248
-34.1610,115.0247
-34.1610,115.0249
-34.1612,115.0250
end
start,Forrest
-34.1051,114.9950
-34.1054,114.9949
-34.1053,114.9947
-34.1051,114.9948
-34.1051,114.9950
end
start,Forrest
-34.1632,115.0254
-34.1634,115.0254
-34.1634,115.0253
-34.1632,115.0253
-34.1632,115.0254
end
start,Forrest
-34.2715,115.0389
-34.2716,115.0388
-34.2717,115.0387
-34.2715,115.0387
-34.2715,115.0389
end
start,Forrest
-34.0972,114.9922
-34.0973,114.9922
-34.0973,114.9920
-34.0971,114.9920
-34.0972,114.9922
end
start,Forrest
-34.0961,114.9929
-34.0962,114.9929
-34.0962,114.9927
-34.0960,114.9927
-34.0961,114.9929
end
start,Forrest
-34.0966,114.9930
-34.0967,114.9930
-34.0965,114.9928
-34.0964,114.9929
-34.0966,114.9930
end
start,Forrest
-34.0990,114.9932
-34.0992,114.9932
-34.0992,114.9931
-34.0990,114.9931
-34.0990,114.9932
end
start,Forrest
-34.0928,114.9938
-34.0929,114.9937
-34.0928,114.9936
-34.0927,114.9937
-34.0928,114.9938
end
start,Forrest
-34.3689,115.1471
-34.3690,115.1471
-34.3690,115.1469
-34.3689,115.1470
-34.3689,115.1471
end
start,Forrest
-34.3748,115.1382
-34.3749,115.1381
-34.3747,115.1381
-34.3747,115.1382
-34.3748,115.1382
end
start,Forrest
-34.0936,114.9941
-34.0937,114.9941
-34.0937,114.9939
-34.0936,114.9939
-34.0936,114.9941
end
start,Forrest
-34.0893,114.9963
-34.0894,114.9963
-34.0894,114.9962
-34.0893,114.9962
-34.0893,114.9963
end
start,Forrest
-34.1604,115.0266
-34.1605,115.0266
-34.1604,115.0264
-34.1603,115.0266
-34.1604,115.0266
end
start,Fremantle
-32.1811,115.7748
-32.1396,115.7653
-32.1354,115.7554
-32.1347,115.7477
-32.1363,115.7459
