start,Banks
-28.5809,150.0313
-28.5837,150.0310
-28.5835,150.0343
-28.5858,150.0362
-28.5830,150.0401
-28.5861,150.0405
-28.5820,150.0436
-28.5823,150.0458
-28.5868,150.0451
-28.5891,150.0487
-28.5853,150.0512
-28.5863,150.0565
-28.5846,150.0555
-28.5834,150.0576
-28.5799,150.0572
-28.5784,150.0593
-28.5777,150.0679
-28.5809,150.0697
-28.5771,150.0705
-28.5765,150.0732
-28.5801,150.0725
-28.5802,150.0750
-28.5821,150.0757
-28.5843,150.0799
-28.5826,150.0826
-28.5816,150.0798
-28.5774,150.0816
-28.5803,150.0844
-28.5807,150.0873
-28.5776,150.0881
-28.5758,150.0851
-28.5754,150.0904
-28.5788,150.0904
-28.5786,150.0929
-28.5740,150.0936
-28.5687,150.0909
-28.5642,150.0919
-28.5633,150.0971
-28.5659,150.1015
-28.5653,150.1051
-28.5677,150.1056
-28.5702,150.1109
-28.5681,150.1118
-28.5679,150.1155
-28.5630,150.1128
-28.5639,150.1167
-28.5616,150.1169
-28.5624,150.1209
-28.5597,150.1214
-28.5611,150.1244
-28.5648,150.1263
-28.5624,150.1280
-28.5626,150.1307
-28.5652,150.1314
-28.5643,150.1339
-28.5634,150.1316
-28.5616,150.1330
-28.5601,150.1367
-28.5642,150.1368
-28.5653,150.1385
-28.5604,150.1387
-28.5598,150.1412
-28.5617,150.1432
-28.5575,150.1436
-28.5582,150.1481
-28.5527,150.1478
-28.5502,150.1522
-28.5510,150.1541
-28.5534,150.1547
-28.5555,150.1522
-28.5571,150.1540
-28.5548,150.1550
-28.5557,150.1634
-28.5510,150.1665
-28.5505,150.1692
-28.5546,150.1701
-28.5555,150.1677
-28.5572,150.1697
-28.5638,150.1715
-28.5599,150.1718
-28.5582,150.1735
-28.5589,150.1769
-28.5562,150.1826
-28.5586,150.1840
-28.5634,150.1778
-28.5652,150.1865
-28.5690,150.1875
-28.5693,150.1819
-28.5727,150.1866
-28.5702,150.1897
-28.5674,150.1898
-28.5667,150.1924
-28.5688,150.2011
-28.5734,150.2042
-28.5726,150.2075
-28.5741,150.2122
-28.5729,150.2136
-28.5694,150.2122
-28.5675,150.2131
-28.5683,150.2185
-28.5667,150.2199
-28.5687,150.2262
-28.5676,150.2290
-28.5610,150.2334
-28.5585,150.2289
-28.5557,150.2303
-28.5597,150.2388
-28.5572,150.2381
-28.5562,150.2352
-28.5538,150.2360
-28.5523,150.2432
-28.5545,150.2447
-28.5522,150.2490
-28.5470,150.2531
-28.5448,150.2621
-28.5397,150.2695
-28.5392,150.2722
-28.5428,150.2817
-28.5371,150.2896
-28.5396,150.2959
-28.5484,150.3005
-28.5505,150.3091
-28.5553,150.3130
-28.5571,150.3205
-28.5655,150.3227
-28.5710,150.3275
-28.5752,150.3426
-28.5753,150.3513
-28.5819,150.3493
-28.5877,150.3525
-28.5898,150.3564
-28.5894,150.3633
-28.5958,150.3630
-28.5985,150.3696
-28.6038,150.3674
-28.6075,150.3637
-28.6117,150.3697
-28.6141,150.3687
-28.6206,150.3700
-28.6224,150.3759
-28.6270,150.3801
-28.6253,150.3874
-28.6280,150.3877
-28.6315,150.3853
-28.6339,150.3878
-28.6341,150.3908
-28.6286,150.3975
-28.6272,150.4018
-28.6338,150.4087
-28.6346,150.4152
-28.6441,150.4164
-28.6486,150.4141
-28.6508,150.4152
-28.6511,150.4292
-28.6626,150.4393
-28.6656,150.4489
-28.6654,150.4543
-28.6637,150.4565
-28.6689,150.4600
-28.6628,150.4708
-28.6601,150.4727
-28.6637,150.4809
-28.6621,150.4834
-28.6629,150.4856
-28.6661,150.4854
-28.6727,150.4794
-28.6746,150.4795
-28.6764,150.4828
-28.6750,150.4877
-28.6757,150.4910
-28.6825,150.4996
-28.6840,150.5127
-28.6805,150.5211
-28.6863,150.5226
-28.6917,150.5306
-28.6995,150.5297
-28.6996,150.5331
-28.7041,150.5341
-28.7041,150.5360
-28.7076,150.5388
-28.7047,150.5400
-28.7055,150.5417
-28.7043,150.5430
-28.7000,150.5440
-28.7038,150.5476
-28.7057,150.5542
-28.7086,150.5545
-28.7051,150.5577
-28.7064,150.5602
-28.7049,150.5615
-28.7092,150.5640
-28.7083,150.5682
-28.7051,150.5712
-28.7079,150.5734
-28.7056,150.5766
-28.7091,150.5837
-28.7119,150.5825
-28.7112,150.5898
-28.7133,150.5912
-28.7170,150.5993
-28.7196,150.6004
-28.7206,150.6055
-28.7242,150.6048
-28.7246,150.6111
-28.7275,150.6144
-28.7303,150.6131
-28.7314,150.6142
-28.7296,150.6176
-28.7299,150.6290
-28.728,150.6327
-28.7299,150.6342
-28.7325,150.6330
-28.7336,150.6373
-28.7369,150.6398
-28.7358,150.6431
-28.7376,150.6456
-28.7362,150.6494
-28.7398,150.6520
-28.7364,150.6547
-28.7384,150.6580
-28.7332,150.6647
-28.7356,150.6660
-28.7390,150.6626
-28.7420,150.6698
-28.7394,150.6729
-28.7820,150.6652
-28.7842,150.6686
-28.7857,150.6667
-28.7883,150.6681
-28.7881,150.6699
-28.7910,150.6698
-28.7938,150.6724
-28.7954,150.6694
-28.7978,150.6702
-28.7963,150.6682
-28.7994,150.6640
-28.8010,150.6642
-28.8019,150.6605
-28.8050,150.6603
-28.8071,150.6565
-28.8109,150.6562
-28.8104,150.6538
-28.8136,150.6491
-28.8131,150.6444
-28.8260,150.6432
-28.8261,150.6375
-28.8284,150.6379
-28.8314,150.6357
-28.8344,150.6387
-28.8364,150.6391
-28.8371,150.6377
-28.8407,150.6411
-28.8452,150.6390
-28.8454,150.6350
-28.8473,150.6370
-28.8503,150.6362
-28.8509,150.6343
-28.8552,150.6336
-28.8572,150.6297
-28.8617,150.6294
-28.8644,150.6256
-28.8662,150.6263
-28.8661,150.6230
-28.8714,150.6218
-28.8754,150.6179
-28.8828,150.6153
-28.8870,150.6118
-28.9041,150.6096
-28.9061,150.6132
-28.9153,150.6166
-28.9179,150.6194
-28.9220,150.6190
-28.9233,150.6151
-28.9247,150.6150
-28.9288,150.6213
-28.9351,150.6234
-28.9390,150.6288
-28.9431,150.6311
-28.9476,150.6283
-28.9501,150.6243
-28.9557,150.6252
-28.9592,150.6228
-28.9612,150.6246
-28.9641,150.6213
-28.9743,150.6219
-28.9839,150.6134
-28.9899,150.6175
-28.9919,150.6148
-28.9959,150.6151
-28.9984,150.6114
-29.0000,150.6115
-29.0111,150.6202
-29.0121,150.6240
-29.0096,150.6273
-29.0118,150.6272
-29.0138,150.6305
-29.0152,150.6304
-29.0167,150.6269
-29.0208,150.6291
-29.0242,150.6262
-29.0253,150.6282
-29.0234,150.6329
-29.0268,150.6314
-29.0338,150.6370
-29.0353,150.6345
-29.0373,150.6343
-29.0380,150.6387
-29.0405,150.6408
-29.0416,150.6446
-29.0453,150.6465
-29.0456,150.6493
-29.0510,150.6487
-29.0568,150.6547
-29.0580,150.6673
-29.0648,150.6650
-29.0666,150.6664
-29.0646,150.6700
-29.0743,150.6688
-29.0754,150.6778
-29.0796,150.6812
-29.0783,150.6839
-29.0725,150.6844
-29.0720,150.6872
-29.0813,150.6880
-29.0841,150.6935
-29.0884,150.6954
-29.0876,150.6987
-29.0837,150.7006
-29.0867,150.7049
-29.0898,150.7052
-29.0978,150.7017
-29.0998,150.7035
-29.0978,150.7074
-29.0947,150.7082
-29.0986,150.7131
-29.0978,150.7186
-29.0958,150.7198
-29.0965,150.7223
-29.1004,150.7236
-29.1037,150.7206
-29.1085,150.7258
-29.1166,150.7255
-29.1201,150.7336
-29.1237,150.7313
-29.1258,150.7317
-29.1302,150.7393
-29.1320,150.7376
-29.1334,150.7382
-29.1347,150.7491
-29.1381,150.7479
-29.1419,150.7437
-29.1442,150.7481
-29.1473,150.7474
-29.1509,150.7522
-29.1649,150.7451
-29.1743,150.7524
-29.1786,150.7502
-29.1838,150.7516
-29.1871,150.7487
-29.1905,150.7489
-29.1917,150.7503
-29.1907,150.7575
-29.2059,150.7548
-29.2085,150.7638
-29.2185,150.7590
-29.2192,150.7621
-29.2222,150.7633
-29.2270,150.7599
-29.2313,150.7587
-29.2338,150.7597
-29.2408,150.7561
-29.2436,150.7556
-29.2456,150.7572
-29.2484,150.7532
-29.2537,150.7549
-29.2620,150.7497
-29.2633,150.7517
-29.2631,150.7576
-29.2679,150.7567
-29.2700,150.7543
-29.2691,150.7639
-29.2763,150.7589
-29.2805,150.7645
-29.2851,150.7641
-29.2857,150.7702
-29.2897,150.7739
-29.2924,150.7743
-29.2984,150.7704
-29.3010,150.7786
-29.3077,150.7754
-29.3082,150.7839
-29.3153,150.7857
-29.3138,150.7959
-29.3215,150.8018
-29.3246,150.8027
-29.3242,150.7977
-29.3275,150.7965
-29.3285,150.7998
-29.3320,150.8000
-29.3297,150.8027
-29.3302,150.8047
-29.3353,150.8055
-29.3363,150.7989
-29.3368,150.8028
-29.3401,150.8009
-29.3498,150.8097
-29.3552,150.8116
-29.3585,150.8111
-29.3592,150.8146
-29.3622,150.8149
-29.3616,150.8175
-29.3690,150.8195
-29.3715,150.8228
-29.3779,150.8173
-29.3847,150.8238
-29.3875,150.8230
-29.3879,150.8200
-29.3904,150.8202
-29.3965,150.8301
-29.4118,150.8279
-29.4147,150.8502
-29.4078,150.8516
-29.4099,150.8675
-29.4115,150.8787
-29.4151,150.8780
-29.4171,150.8904
-29.4206,150.8906
-29.4591,150.8834
-29.4565,150.8636
-29.4759,150.8599
-29.4767,150.8659
-29.4863,150.8642
-29.4854,150.8584
-29.5004,150.8558
-29.5008,150.8588
-29.5125,150.8567
-29.5194,150.8289
-29.5223,150.8257
-29.5297,150.8040
-29.5460,150.7813
-29.5502,150.7719
-29.5546,150.7677
-29.5580,150.7602
-29.5621,150.7596
-29.5626,150.7569
-29.5656,150.7559
-29.5694,150.7490
-29.5653,150.7461
-29.5703,150.7436
-29.5693,150.7401
-29.5711,150.7363
-29.5692,150.7333
-29.6208,150.7247
-29.6214,150.7284
-29.6354,150.7260
-29.6390,150.7202
-29.6428,150.7175
-29.6436,150.7116
-29.6443,150.7125
-29.6482,150.7091
-29.6568,150.7119
-29.6632,150.7040
-29.6636,150.6993
-29.6671,150.6960
-29.6713,150.6974
-29.6802,150.6845
-29.6819,150.6843
-29.6813,150.6878
-29.6853,150.6912
-29.6885,150.6906
-29.6893,150.6920
-29.6941,150.6924
-29.7010,150.6901
-29.7034,150.6945
-29.7046,150.6944
-29.7055,150.6872
-29.7111,150.6890
-29.7136,150.6823
-29.7177,150.6856
-29.7204,150.6849
-29.7248,150.6867
-29.7283,150.6797
-29.7307,150.6798
-29.7330,150.6833
-29.7389,150.6794
-29.7421,150.6810
-29.7445,150.6803
-29.7488,150.6754
-29.7561,150.6764
-29.7605,150.6690
-29.7630,150.6708
-29.7650,150.6699
-29.7643,150.6630
-29.7666,150.6582
-29.7679,150.6615
-29.7698,150.6622
-29.7741,150.6580
-29.7714,150.6514
-29.7771,150.6382
-29.7778,150.6327
-29.7808,150.6279
-29.7909,150.6214
-29.7958,150.6120
-29.7943,150.6006
-29.8026,150.5991
-29.8014,150.5941
-29.7966,150.5889
-29.7961,150.5863
-29.8018,150.5795
-29.7989,150.5695
-29.8000,150.5650
-29.8067,150.5593
-29.8082,150.5556
-29.8121,150.5537
-29.8132,150.5510
-29.8128,150.5462
-29.8057,150.5380
-29.8116,150.5273
-29.8062,150.5204
-29.8075,150.5097
-29.8004,150.5095
-29.7974,150.5062
-29.7790,150.4802
-29.7713,150.4646
-29.7755,150.4551
-29.7757,150.4511
-29.7724,150.4460
-29.7654,150.4398
-29.7650,150.4369
-29.7665,150.4332
-29.7771,150.4224
-29.7782,150.4164
-29.7766,150.4139
-29.7678,150.4129
-29.7573,150.4252
-29.7533,150.4176
-29.7461,150.4125
-29.7454,150.4056
-29.7524,150.4001
-29.7496,150.3811
-29.7469,150.3814
-29.7355,150.3024
-29.7391,150.2993
-29.7442,150.2980
-29.7498,150.2879
-29.7554,150.2919
-29.7558,150.2944
-29.7589,150.2919
-29.7621,150.2936
-29.7680,150.2905
-29.7696,150.2920
-29.7740,150.2901
-29.7786,150.2913
-29.7787,150.2900
-29.7859,150.2890
-29.7869,150.2872
-29.7963,150.2922
-29.8026,150.2907
-29.8032,150.2962
-29.8057,150.2942
-29.8082,150.2994
-29.8172,150.2986
-29.8184,150.3073
-29.8259,150.3070
-29.8277,150.3015
-29.8415,150.3021
-29.8433,150.3007
-29.8433,150.2968
-29.8452,150.2965
-29.8466,150.2940
-29.8487,150.2939
-29.8502,150.2967
-29.8613,150.2912
-29.8619,150.2935
-29.8734,150.2951
-29.8726,150.2983
-29.8786,150.2970
-29.8798,150.3031
-29.8829,150.3041
-29.8836,150.3059
-29.8894,150.3050
-29.8925,150.3129
-29.8967,150.3138
-29.9069,150.3120
-29.9219,150.3001
-29.9388,150.3025
-29.9460,150.2986
-29.9487,150.3000
-29.9488,150.3021
-29.9534,150.3027
-29.9569,150.3022
-29.9590,150.2971
-29.9609,150.2958
-29.9632,150.2966
-29.9629,150.2937
-29.9669,150.2907
-29.9689,150.2921
-29.9830,150.2935
-29.9905,150.2928
-29.9925,150.2903
-29.9918,150.2859
-29.9966,150.2846
-29.9949,150.2764
-29.9893,150.2726
-29.9910,150.2676
-29.9886,150.2643
-29.9901,150.2595
-29.9889,150.2570
-29.9898,150.2543
-29.9927,150.2542
-29.9934,150.2488
-30.0019,150.2508
-30.0102,150.2488
-30.0095,150.2456
-30.0114,150.2434
-30.0122,150.2363
-30.0161,150.2369
-30.0229,150.2334
-30.0278,150.2238
-30.0376,150.2170
-30.0398,150.2137
-30.0451,150.2122
-30.0557,150.2009
-30.0625,150.1975
-30.0628,150.1949
-30.0644,150.1944
-30.0657,150.1884
-30.0644,150.1835
-30.0658,150.1798
-30.0616,150.1752
-30.0629,150.1719
-30.0644,150.1698
-30.0664,150.1701
-30.0706,150.1640
-30.0813,150.1611
-30.0826,150.1516
-30.0872,150.1448
-30.0864,150.1395
-30.0798,150.1331
-30.0776,150.1331
-30.0694,150.1228
-30.0720,150.1194
-30.0748,150.1202
-30.0777,150.1180
-30.0807,150.1124
-30.0804,150.1094
-30.0821,150.1083
-30.0819,150.1029
-30.0850,150.1011
-30.0911,150.0922
-30.0962,150.0915
-30.0975,150.0824
-30.1054,150.0782
-30.1049,150.0741
-30.1073,150.0756
-30.1142,150.0738
-30.1220,150.0772
-30.1297,150.0745
-30.1326,150.0765
-30.1371,150.0744
-30.1394,150.0764
-30.1400,150.0807
-30.1423,150.0819
-30.1554,150.0853
-30.1606,150.0899
-30.1716,150.0893
-30.1919,150.1022
-30.1941,150.1089
-30.1933,150.1144
-30.1956,150.1244
-30.1985,150.1281
-30.2030,150.1298
-30.2033,150.1326
-30.2007,150.1365
-30.2023,150.1448
-30.2106,150.1456
-30.2125,150.1473
-30.2156,150.1463
-30.2200,150.1505
-30.2224,150.1587
-30.2218,150.1629
-30.2285,150.1670
-30.2394,150.1684
-30.2435,150.1730
-30.2484,150.1739
-30.2515,150.1714
-30.2556,150.1711
-30.2649,150.1755
-30.2673,150.1695
-30.2716,150.1685
-30.2739,150.1659
-30.2748,150.1690
-30.2788,150.1726
-30.2783,150.1798
-30.2833,150.1825
-30.2843,150.1847
-30.2892,150.1852
-30.2932,150.1936
-30.2973,150.1870
-30.2968,150.1836
-30.2995,150.1829
-30.3077,150.1895
-30.3210,150.1949
-30.3261,150.1912
-30.3317,150.1941
-30.3383,150.1934
-30.3456,150.1955
-30.3572,150.1886
-30.3597,150.1882
-30.3645,150.1907
-30.3750,150.2034
-30.3709,150.2240
-30.3765,150.2287
-30.3785,150.2358
-30.3820,150.2385
-30.3846,150.2376
-30.3923,150.2261
-30.3962,150.2248
-30.3992,150.2257
-30.4024,150.2313
-30.4017,150.2396
-30.4060,150.2455
-30.4135,150.2514
-30.4154,150.2625
-30.4206,150.2701
-30.4214,150.2746
-30.4308,150.2832
-30.4279,150.2918
-30.4303,150.2953
-30.4301,150.2985
-30.4327,150.3005
-30.4318,150.3064
-30.4278,150.3106
-30.4292,150.3138
-30.4281,150.3165
-30.4193,150.3229
-30.4147,150.3228
-30.4111,150.3202
-30.4086,150.3211
-30.4024,150.3286
-30.4067,150.3325
-30.4089,150.3316
-30.4102,150.3348
-30.4150,150.3387
-30.4120,150.3414
-30.4149,150.3493
-30.4280,150.3556
-30.4324,150.3624
-30.4457,150.3640
-30.4506,150.3624
-30.4538,150.3610
-30.4575,150.3516
-30.4598,150.3499
-30.4662,150.3513
-30.4694,150.3463
-30.4732,150.3464
-30.4729,150.3508
-30.4688,150.3609
-30.4700,150.3675
-30.4890,150.3641
-30.4934,150.3548
-30.4919,150.3530
-30.4936,150.3489
-30.4967,150.3483
-30.4985,150.3625
-30.5200,150.3588
-30.5197,150.3564
-30.5282,150.3547
-30.5300,150.3685
-30.5434,150.3661
-30.5470,150.3937
-30.5510,150.3886
-30.5576,150.3905
-30.5599,150.3882
-30.5629,150.3916
-30.5693,150.3907
-30.5667,150.3727
-30.5612,150.3737
-30.5594,150.3604
-30.5609,150.3597
-30.5666,150.3588
-30.5739,150.3622
-30.5762,150.3702
-30.5817,150.3680
-30.5840,150.3638
-30.5873,150.3708
-30.5955,150.3724
-30.5993,150.3771
-30.6027,150.3782
-30.6020,150.3846
-30.6057,150.3839
-30.6037,150.3867
-30.6052,150.3908
-30.6026,150.3946
-30.5973,150.3940
-30.5936,150.3960
-30.5938,150.4025
-30.5908,150.4042
-30.5898,150.4106
-30.5942,150.4127
-30.5913,150.4158
-30.5926,150.4209
-30.5971,150.4219
-30.6008,150.4300
-30.6038,150.4318
-30.5974,150.4360
-30.5974,150.4378
-30.6048,150.4412
-30.6048,150.4490
-30.6075,150.4543
-30.6191,150.4563
-30.6212,150.4592
-30.6210,150.4619
-30.6234,150.4635
-30.6230,150.4653
-30.6283,150.4685
-30.6291,150.4709
-30.6264,150.4726
-30.6262,150.4754
-30.6321,150.4861
-30.6368,150.4901
-30.6358,150.4929
-30.6386,150.4947
-30.6394,150.5019
-30.6510,150.5074
-30.6560,150.5063
-30.6600,150.5096
-30.6776,150.4792
-30.6803,150.4787
-30.6798,150.4753
-30.6902,150.4577
-30.6942,150.4606
-30.6937,150.4574
-30.7153,150.4534
-30.7170,150.4644
-30.7187,150.4634
-30.7255,150.4644
-30.7336,150.4685
-30.7359,150.4653
-30.7395,150.4638
-30.7452,150.4671
-30.7465,150.4622
-30.7487,150.4614
-30.7485,150.4583
-30.7572,150.4526
-30.7595,150.4674
-30.7646,150.4663
-30.7633,150.4578
-30.7679,150.4564
-30.7727,150.4563
-30.7739,150.4644
-30.7789,150.4633
-30.7833,150.4903
-30.7989,150.4872
-30.8016,150.5153
-30.8004,150.5201
-30.8134,150.5438
-30.8132,150.5493
-30.8102,150.5553
-30.8108,150.5592
-30.8284,150.5559
-30.8299,150.5632
-30.8375,150.5617
-30.8369,150.5575
-30.8449,150.5559
-30.8439,150.5494
-30.8587,150.5466
-30.8558,150.5270
-30.8471,150.5228
-30.8537,150.5230
-30.8549,150.5210
-30.8751,150.5304
-30.8893,150.5316
-30.9030,150.5302
-30.9022,150.5254
-30.9064,150.5245
-30.9057,150.5200
-30.9015,150.5209
-30.9009,150.5167
-30.9073,150.5155
-30.9061,150.5070
-30.9098,150.5062
-30.9088,150.4993
-30.9134,150.4984
-30.9167,150.4929
-30.9213,150.4917
-30.9211,150.5100
-30.9287,150.5140
-30.9284,150.5180
-30.9221,150.5197
-30.9235,150.5222
-30.9381,150.5285
-30.9405,150.5330
-30.9557,150.5288
-30.9556,150.5300
-30.9709,150.5282
-30.9776,150.5323
-30.9831,150.5382
-30.9994,150.5444
-31.0054,150.5497
-31.0114,150.5518
-31.0132,150.5557
-31.0164,150.5563
-31.0146,150.5619
-31.0200,150.5752
-31.0250,150.5758
-31.0263,150.5781
-31.0280,150.578
-31.0284,150.5831
-31.0297,150.5831
-31.0315,150.5869
-31.0344,150.5867
-31.0380,150.5974
-31.0436,150.5948
-31.0439,150.5971
-31.0468,150.5993
-31.1412,150.5808
-31.1424,150.5904
-31.1473,150.5895
-31.1470,150.5797
-31.2082,150.5714
-31.2103,150.5867
-31.2176,150.5855
-31.2183,150.5809
-31.2223,150.5801
-31.2208,150.5690
-31.2183,150.5695
-31.2173,150.5619
-31.2252,150.5604
-31.2258,150.5641
-31.2359,150.5623
-31.2284,150.5837
-31.2737,150.5752
-31.2724,150.5658
-31.2685,150.5665
-31.2649,150.5484
-31.2775,150.5460
-31.2781,150.5503
-31.2854,150.5489
-31.2856,150.5507
-31.3095,150.5467
-31.3102,150.5515
-31.3292,150.5461
-31.3281,150.5376
-31.3430,150.5346
-31.3439,150.5498
-31.3574,150.5470
-31.3570,150.5445
-31.3628,150.5432
-31.3583,150.5182
-31.3667,150.5166
-31.3672,150.5056
-31.3568,150.5076
-31.3556,150.4979
-31.3509,150.4988
-31.3491,150.4855
-31.3562,150.4842
-31.3539,150.4683
-31.3469,150.4696
-31.3400,150.4194
-31.3428,150.4195
-31.3434,150.4227
-31.3518,150.4295
-31.3537,150.4273
-31.3577,150.4268
-31.3653,150.4343
-31.3673,150.4326
-31.3744,150.4332
-31.3780,150.4318
-31.3805,150.4333
-31.3843,150.4296
-31.3861,150.4342
-31.3888,150.4307
-31.3907,150.4319
-31.3907,150.4339
-31.3933,150.4346
-31.3910,150.4189
-31.3976,150.4176
-31.3926,150.3824
-31.3861,150.3837
-31.3842,150.3703
-31.3822,150.3707
-31.3817,150.3671
-31.3864,150.3662
-31.3845,150.3518
-31.3893,150.3509
-31.3876,150.3386
-31.3862,150.3388
-31.3813,150.3034
-31.3773,150.3041
-31.3750,150.2856
-31.3738,150.2859
-31.3671,150.2379
-31.3711,150.2372
-31.3696,150.2265
-31.3663,150.2271
-31.3628,150.2002
-31.3540,150.2017
-31.3529,150.1929
-31.3584,150.1919
-31.3549,150.1609
-31.3415,150.1632
-31.3409,150.1588
-31.3291,150.1609
-31.3285,150.1568
-31.3137,150.1593
-31.3127,150.1514
-31.3043,150.1529
-31.3038,150.1486
-31.2524,150.1578
-31.2519,150.1544
-31.2423,150.1562
-31.2433,150.1632
-31.2330,150.1652
-31.2322,150.1596
-31.2376,150.1584
-31.2369,150.1529
-31.2341,150.1535
-31.2336,150.1496
-31.2372,150.1489
-31.2367,150.1447
-31.2251,150.1476
-31.2239,150.1383
-31.2443,150.1346
-31.2400,150.1033
-31.2783,150.0964
-31.2781,150.0949
-31.2978,150.0913
-31.2972,150.0864
-31.3380,150.0788
-31.3327,150.0398
-31.3250,150.0413
-31.3208,150.0065
-31.3262,150.0055
-31.3247,149.9946
-31.3293,149.9866
-31.3446,149.9987
-31.3601,149.9957
-31.3616,149.9992
-31.4273,149.9881
-31.4295,150.0043
-31.4456,150.0022
-31.4544,149.9863
-31.4582,149.9703
-31.4551,149.9444
-31.4569,149.9377
-31.4511,149.8976
-31.4519,149.8829
-31.5372,149.8669
-31.5383,149.8745
-31.5349,149.8759
-31.5371,149.8926
-31.5352,149.8903
-31.5368,149.9044
-31.5385,149.9035
-31.5432,149.9060
-31.5455,149.9031
-31.5516,149.9108
-31.5593,149.9146
-31.5611,149.9131
-31.5630,149.9148
-31.5636,149.9127
-31.5665,149.9123
-31.5711,149.9147
-31.5728,149.9136
-31.5727,149.9113
-31.5775,149.9116
-31.5766,149.9080
-31.5791,149.9069
-31.5792,149.9042
-31.5841,149.9016
-31.5844,149.8991
-31.5925,149.8929
-31.5961,149.8926
-31.6024,149.8967
-31.6052,149.8958
-31.6080,149.8972
-31.6093,149.8951
-31.6110,149.8971
-31.6133,149.8954
-31.6178,149.8989
-31.6201,149.8966
-31.6244,149.9010
-31.6189,149.8720
-31.6177,149.8636
-31.6197,149.8632
-31.6161,149.8408
-31.6197,149.8429
-31.6239,149.8496
-31.6287,149.8514
-31.6317,149.8582
-31.6379,149.8655
-31.6433,149.8630
-31.6515,149.8664
-31.6551,149.8647
-31.6673,149.8635
-31.6789,149.8663
-31.6830,149.8702
-31.6832,149.8777
-31.6925,149.8797
-31.6955,149.8900
-31.6984,149.8925
-31.6985,149.8973
-31.7072,149.9066
-31.7063,149.9193
-31.6981,149.9293
-31.7018,149.9321
-31.7037,149.9318
-31.7064,149.9393
-31.7097,149.9394
-31.7110,149.9417
-31.7090,149.9452
-31.7063,149.9444
-31.7022,149.9469
-31.7001,149.9583
-31.7009,149.9655
-31.7061,149.9718
-31.7094,149.9716
-31.7187,149.9808
-31.7230,149.9819
-31.7258,149.9797
-31.7277,149.9802
-31.7279,149.9841
-31.7217,149.9937
-31.7139,149.9905
-31.7147,149.9957
-31.7076,150.0027
-31.7025,150.0043
-31.7069,150.0099
-31.7047,150.0138
-31.6975,150.0136
-31.6933,150.0274
-31.6852,150.0282
-31.6915,150.0308
-31.6942,150.0384
-31.6930,150.0401
-31.6910,150.0400
-31.6977,150.0476
-31.6979,150.0522
-31.7007,150.0505
-31.7043,150.0520
-31.7044,150.0502
-31.7109,150.0446
-31.7141,150.0457
-31.7212,150.0515
-31.7218,150.0540
-31.7197,150.0575
-31.7398,150.0750
-31.7416,150.0787
-31.7422,150.0870
-31.7395,150.1050
-31.7430,150.1040
-31.7461,150.1106
-31.7489,150.1102
-31.7490,150.0996
-31.7653,150.0698
-31.7729,150.0686
-31.7865,150.0496
-31.7967,150.0461
-31.7985,150.0411
-31.8047,150.0410
-31.8145,150.0358
-31.8250,150.0256
-31.8287,150.0239
-31.8310,150.0186
-31.8345,150.0154
-31.8344,150.0132
-31.8372,150.0109
-31.8357,150.0056
-31.8434,149.9960
-31.8425,149.9934
-31.8503,149.9874
-31.8498,149.9855
-31.8526,149.9823
-31.8513,149.9809
-31.8521,149.9793
-31.8574,149.9774
-31.8577,149.9731
-31.8594,149.9729
-31.8595,149.9703
-31.8614,149.9686
-31.8632,149.9589
-31.8644,149.9592
-31.8658,149.9544
-31.8697,149.9513
-31.8689,149.9487
-31.8724,149.9462
-31.8739,149.9470
-31.8788,149.9413
-31.8815,149.9344
-31.8815,149.9285
-31.8863,149.9242
-31.8851,149.9214
-31.8904,149.9185
-31.8932,149.9202
-31.8962,149.9140
-31.9002,149.9130
-31.8988,149.9099
-31.9039,149.9065
-31.9046,149.9023
-31.9066,149.9040
-31.9131,149.8968
-31.9192,149.8982
-31.9267,149.8910
-31.9263,149.8882
-31.9339,149.8866
-31.9354,149.8822
-31.9365,149.8840
-31.9377,149.8835
-31.9392,149.8779
-31.9419,149.8768
-31.9447,149.8722
-31.9482,149.8728
-31.9503,149.8694
-31.9535,149.8692
-31.9569,149.8662
-31.9615,149.8660
-31.9613,149.8635
-31.9647,149.8615
-31.9662,149.8572
-31.9678,149.8556
-31.9700,149.8566
-31.9727,149.8483
-31.9751,149.8489
-31.9760,149.8457
-31.9778,149.8469
-31.9807,149.8462
-31.9819,149.8425
