start,Lingiari
-13.1368,136.3113
-13.1379,136.3102
-13.1447,136.3066
-13.1546,136.3105
-13.1566,136.3138
-13.1596,136.3156
-13.1596,136.3156
-13.1596,136.3156
-13.1680,136.2830
-13.1680,136.2830
-13.1680,136.2830
-13.1467,136.2883
-13.1463,136.2901
-13.1451,136.2887
-13.1470,136.2820
-13.1471,136.2819
-13.1546,136.2562
-13.1546,136.2562
-13.1391,136.2545
-13.1338,136.2558
-13.1328,136.2579
-13.1351,136.2584
-13.1327,136.2592
-13.1212,136.2525
-13.1212,136.2525
-13.1212,136.2525
-13.1212,136.2525
-13.1261,136.2504
-13.1268,136.2504
-13.1331,136.2480
-13.1341,136.2452
-13.1370,136.2434
-13.1455,136.2433
-13.1455,136.2433
-13.1419,136.2306
-13.1414,136.2299
-13.1355,136.2252
-13.1359,136.2213
-13.1382,136.2180
-13.1382,136.2180
-13.1382,136.2180
-13.1542,136.2140
-13.1666,136.2354
-13.1697,136.2358
-13.1707,136.2376
-13.1698,136.2408
-13.1735,136.2472
-13.1735,136.2472
-13.1748,136.2460
-13.1741,136.2424
-13.1769,136.2392
-13.1875,136.2352
-13.1875,136.2352
-13.1965,136.2388
-13.2006,136.2389
-13.2044,136.2419
-13.2124,136.2451
-13.2124,136.2451
-13.2108,136.2402
-13.2057,136.2380
-13.2045,136.2388
-13.2042,136.2340
-13.2060,136.2300
-13.2022,136.2241
-13.2037,136.2184
-13.2037,136.2184
-13.2037,136.2184
-13.2089,136.2144
-13.2196,136.2122
-13.2469,136.2013
-13.2469,136.2013
-13.2329,136.1749
-13.2329,136.1749
-13.2329,136.1749
-13.2346,136.1698
-13.2420,136.1619
-13.2420,136.1619
-13.2420,136.1619
-13.2516,136.1593
-13.2538,136.1619
-13.2647,136.1671
-13.2691,136.1722
-13.2713,136.1768
-13.2807,136.1816
-13.2749,136.1708
-13.2720,136.1690
-13.2715,136.1646
-13.2665,136.1555
-13.2665,136.1555
-13.2665,136.1555
-13.2597,136.1530
-13.2465,136.1523
-13.2405,136.1498
-13.2369,136.1460
-13.2188,136.1477
-13.2151,136.1444
-13.2112,136.1355
-13.2072,136.1341
-13.2015,136.1399
-13.1996,136.1393
-13.1908,136.1452
-13.1904,136.1462
-13.1835,136.1501
-13.1835,136.1501
-13.1685,136.1489
-13.1596,136.1515
-13.1456,136.1530
-13.1319,136.1491
-13.1279,136.1457
-13.1205,136.1451
-13.1253,136.1392
-13.1255,136.1379
-13.1318,136.1272
-13.1380,136.1239
-13.1480,136.1118
-13.1497,136.1073
-13.1585,136.0990
-13.1664,136.0984
-13.1691,136.1058
-13.1723,136.1079
-13.1723,136.1079
-13.1724,136.1078
-13.1773,136.1038
-13.1802,136.0980
-13.1840,136.0943
-13.1906,136.0900
-13.1964,136.0884
-13.2095,136.0777
-13.2095,136.0777
-13.2164,136.0776
-13.2180,136.0801
-13.2326,136.0843
-13.2330,136.0773
-13.2295,136.0700
-13.2269,136.0677
-13.2277,136.0653
-13.2263,136.0641
-13.2281,136.0584
-13.2344,136.0531
-13.2437,136.0493
-13.2493,136.0505
-13.2545,136.0544
-13.2561,136.0593
-13.2631,136.0620
-13.2674,136.0575
-13.2729,136.0548
-13.2825,136.0524
-13.2875,136.0542
-13.3098,136.0472
-13.2929,136.0409
-13.2917,136.0417
-13.2891,136.0418
-13.2834,136.0385
-13.2797,136.0392
-13.2743,136.0362
-13.2647,136.0361
-13.2606,136.0326
-13.2514,136.0322
-13.2485,136.0290
-13.2450,136.0310
-13.2432,136.0304
-13.2372,136.0238
-13.2208,136.0188
-13.2149,136.0121
-13.2149,136.0121
-13.2149,136.0121
-13.2126,136.0035
-13.2138,136.0009
-13.2129,135.9980
-13.2164,135.9973
-13.2199,135.9906
-13.2226,135.9791
-13.2226,135.9791
-13.2226,135.9791
-13.2226,135.9791
-13.2324,135.9770
-13.2357,135.9749
-13.2428,135.9734
-13.2450,135.9743
-13.2545,135.9722
-13.2644,135.9690
-13.2671,135.9695
-13.2683,135.9693
-13.2729,135.9633
-13.2870,135.9652
-13.2947,135.9636
-13.2885,135.9613
-13.2868,135.9615
-13.2855,135.9602
-13.2534,135.9483
-13.2534,135.9483
-13.2534,135.9483
-13.2534,135.9483
-13.2534,135.9482
-13.2556,135.9439
-13.2554,135.9405
-13.2631,135.9291
-13.2684,135.9186
-13.2684,135.9186
-13.2684,135.9186
-13.2684,135.9186
-13.2684,135.9186
-13.2867,135.9086
-13.2910,135.9090
-13.2912,135.9093
-13.3055,135.9034
-13.3100,135.8957
-13.3236,135.8866
-13.3326,135.8830
-13.3501,135.8795
-13.3630,135.8799
-13.3630,135.8799
-13.3630,135.8799
-13.3682,135.8890
-13.3713,135.8914
-13.3727,135.8988
-13.3712,135.9004
-13.3772,135.9032
-13.3790,135.9057
-13.3801,135.9157
-13.3775,135.9206
-13.3775,135.9206
-13.3868,135.9211
-13.3893,135.9223
-13.3976,135.9235
-13.3988,135.9215
-13.4044,135.9190
-13.4116,135.9218
-13.4177,135.9264
-13.4177,135.9264
-13.4177,135.9264
-13.4177,135.9264
-13.4147,135.9449
-13.4107,135.9535
-13.4104,135.9651
-13.4087,135.9686
-13.4039,135.9705
-13.4023,135.9729
-13.4023,135.9729
-13.4023,135.9729
-13.4145,135.9676
-13.4185,135.9685
-13.4332,135.9644
-13.4358,135.9626
-13.4455,135.9610
-13.4445,135.9511
-13.4369,135.9495
-13.4350,135.9453
-13.4365,135.9366
-13.4423,135.9294
-13.4501,135.9273
-13.4520,135.9301
-13.4668,135.9312
-13.4668,135.9312
-13.4466,135.9133
-13.4440,135.9127
-13.4427,135.9099
-13.4279,135.8967
-13.4275,135.8967
-13.4251,135.8943
-13.4251,135.8943
-13.4251,135.8943
-13.4246,135.8828
-13.4289,135.8726
-13.4351,135.8628
-13.4402,135.8597
-13.4402,135.8597
-13.4402,135.8597
-13.4553,135.8575
-13.4598,135.8585
-13.5199,135.8550
-13.5199,135.8550
-13.5199,135.8550
-13.5527,135.8662
-13.5557,135.8659
-13.5617,135.8692
-13.5617,135.8692
-13.5617,135.8692
-13.5622,135.8657
-13.5621,135.8655
-13.5626,135.8635
-13.5648,135.8492
-13.5645,135.8484
-13.5663,135.8397
-13.5663,135.8397
-13.5707,135.8389
-13.5718,135.8365
-13.5751,135.8381
-13.5756,135.8380
-13.5771,135.8369
-13.5773,135.8377
-13.5908,135.8352
-13.5908,135.8352
-13.5908,135.8352
-13.5971,135.8412
-13.6129,135.8430
-13.6151,135.8459
-13.6162,135.8524
-13.6198,135.8567
-13.6196,135.8620
-13.6222,135.8651
-13.6285,135.8660
-13.6399,135.8709
-13.6404,135.8711
-13.6489,135.8697
-13.6566,135.8712
-13.6690,135.8806
-13.6690,135.8806
-13.6690,135.8806
-13.6690,135.8806
-13.6704,135.8870
-13.6694,135.8928
-13.6581,135.9073
-13.6581,135.9073
-13.6616,135.9077
-13.6698,135.9134
-13.6759,135.9216
-13.6803,135.9097
-13.6782,135.9063
-13.6799,135.9011
-13.6880,135.8891
-13.6880,135.8891
-13.6880,135.8891
-13.6958,135.8802
-13.7003,135.8778
-13.7120,135.8793
-13.7120,135.8793
-13.7120,135.8793
-13.7282,135.8893
-13.7379,135.8990
-13.7372,135.9006
-13.7403,135.9075
-13.7472,135.9144
-13.7472,135.9144
-13.7472,135.9144
-13.7458,135.9289
-13.7460,135.9318
-13.7433,135.9562
-13.7433,135.9562
-13.7433,135.9562
-13.7378,135.9696
-13.7316,135.9781
-13.7190,135.9871
-13.7130,135.9947
-13.7140,135.9956
-13.7119,136.0026
-13.7074,136.0090
-13.7021,136.0125
-13.6993,136.0121
-13.6895,136.0245
-13.6889,136.0262
-13.6824,136.0335
-13.6767,136.0340
-13.6744,136.0315
-13.6698,136.0304
-13.6645,136.0321
-13.6605,136.0316
-13.6562,136.0269
-13.6520,136.0259
-13.6520,136.0259
-13.6560,136.0400
-13.6541,136.0444
-13.6531,136.0447
-13.6548,136.0724
-13.6574,136.0759
-13.6554,136.0830
-13.6554,136.0830
-13.6554,136.0830
-13.6691,136.0742
-13.6698,136.0691
-13.6761,136.0590
-13.6806,136.0548
-13.6885,136.0522
-13.6946,136.0553
-13.7024,136.0443
-13.7086,136.0412
-13.7164,136.0342
-13.7200,136.0336
-13.7276,136.0363
-13.7527,136.0200
-13.7527,136.0199
-13.7627,136.0135
-13.7628,136.0134
-13.7732,136.0138
-13.7773,136.0134
-13.7857,136.0079
-13.7866,136.0087
-13.7915,136.0064
-13.8211,136.0154
-13.8283,136.0157
-13.8283,136.0157
-13.8435,136.0033
-13.8462,135.9997
-13.8578,135.9916
-13.8647,135.9903
-13.8672,135.9910
-13.8830,135.9899
-13.8831,135.9899
-13.8832,135.9899
-13.8908,135.9894
-13.8931,135.9883
-13.8961,135.9890
-13.9136,135.9699
-13.9249,135.9648
-13.9674,135.9290
-13.9779,135.9175
-13.9904,135.9097
-13.9985,135.9088
-14.0012,135.9104
-14.0424,135.9131
-14.0424,135.9131
-14.0504,135.9097
-14.0540,135.9099
-14.0778,135.9033
-14.0889,135.8970
-14.0943,135.8911
-14.1075,135.8901
-14.1074,135.8934
-14.1036,135.8939
-14.1074,135.8948
-14.1134,135.8921
-14.1343,135.8873
-14.1382,135.8866
-14.1668,135.8787
-14.1668,135.8787
-14.1726,135.8824
-14.1741,135.8864
-14.1905,135.9035
-14.1866,135.8943
-14.1813,135.8930
-14.1801,135.8899
-14.1812,135.8814
-14.1812,135.8814
-14.1812,135.8814
-14.1890,135.8659
-14.2013,135.8480
-14.2109,135.8355
-14.2185,135.8301
-14.2289,135.8158
-14.2289,135.8158
-14.2289,135.8158
-14.2281,135.8096
-14.2279,135.8092
-14.2279,135.8078
-14.2260,135.7940
-14.2260,135.7940
-14.2260,135.7940
-14.2260,135.7940
-14.2330,135.7867
-14.2349,135.7836
-14.2417,135.7767
-14.2438,135.7756
-14.2819,135.7362
-14.2819,135.7362
-14.2819,135.7362
-14.2744,135.7122
-14.2694,135.7064
-14.2726,135.7067
-14.2713,135.7025
-14.2713,135.7025
-14.2713,135.7025
-14.2749,135.7060
-14.2755,135.7071
-14.2966,135.7301
-14.3061,135.7229
-14.3237,135.7133
-14.3243,135.7133
-14.3991,135.6677
-14.3991,135.6677
-14.4019,135.6676
-14.4025,135.6680
-14.4243,135.6703
-14.4243,135.6703
-14.4241,135.6629
-14.4183,135.6562
-14.4226,135.6383
-14.4195,135.6309
-14.4214,135.6286
-14.4233,135.6290
-14.4231,135.6196
-14.4231,135.6196
-14.4231,135.6196
-14.4264,135.6170
-14.4278,135.6178
-14.4302,135.6170
-14.4402,135.6079
-14.4471,135.6067
-14.4490,135.6027
-14.4535,135.6025
-14.4568,135.5986
-14.4681,135.6001
-14.4713,135.5955
-14.4881,135.5889
-14.4875,135.5872
-14.4857,135.5881
-14.4847,135.5865
-14.4858,135.5876
-14.4875,135.5866
-14.4885,135.5887
-14.4957,135.5902
-14.5051,135.5895
-14.5051,135.5895
-14.5103,135.5815
-14.5092,135.5752
-14.5149,135.5684
-14.5180,135.5661
-14.5183,135.5680
-14.5222,135.5638
-14.5235,135.5649
-14.5251,135.5638
-14.5282,135.5676
-14.5374,135.5589
-14.5351,135.5580
-14.5362,135.5551
-14.5486,135.5442
-14.5611,135.5366
-14.5611,135.5366
-14.5611,135.5366
-14.5887,135.5262
-14.6061,135.5238
-14.6254,135.5184
-14.6254,135.5184
-14.6302,135.5189
-14.6313,135.5215
-14.6409,135.5274
-14.6405,135.5309
-14.6527,135.5410
-14.6527,135.5410
-14.6531,135.5255
-14.6527,135.5248
-14.6532,135.5191
-14.6560,135.5166
-14.6561,135.5166
-14.6640,135.5097
-14.6636,135.5071
-14.6657,135.5043
-14.6701,135.4997
-14.6757,135.4994
-14.6749,135.4944
-14.6670,135.4848
-14.6677,135.4792
-14.6757,135.4650
-14.6934,135.4476
-14.6941,135.4404
-14.7015,135.4415
-14.7033,135.4373
-14.7052,135.4392
-14.7092,135.4358
-14.7121,135.4350
-14.7350,135.4163
-14.7350,135.4163
-14.7350,135.4163
-14.7313,135.4029
-14.7237,135.3993
-14.7191,135.3933
-14.7257,135.3820
-14.7257,135.3820
-14.7257,135.3820
-14.7257,135.3820
-14.7515,135.3869
-14.7528,135.3873
-14.7950,135.3956
-14.8020,135.3962
-14.8086,135.3937
-14.8109,135.3962
-14.8249,135.4015
-14.8731,135.4109
-14.8731,135.4109
-14.8735,135.4122
-14.8722,135.4125
-14.8705,135.4154
-14.8705,135.4154
-14.8706,135.4154
-14.9107,135.4311
-14.9193,135.4402
-14.9489,135.4558
-14.9702,135.4704
-14.9802,135.4800
-14.9843,135.4863
-14.9871,135.4882
-14.9855,135.4881
-15.0098,135.5254
-15.0171,135.5309
-15.0189,135.5394
-15.0453,135.5799
-15.0453,135.5799
-15.0519,135.6123
-15.0492,135.6217
-15.0495,135.6257
-15.0499,135.6268
-15.0496,135.6267
-15.0525,135.6573
-15.0640,135.6693
-15.0715,135.6698
-15.0751,135.6744
-15.0744,135.6798
-15.0747,135.6806
-15.1162,135.7241
-15.1165,135.7489
-15.1165,135.7489
-15.1235,135.7587
-15.1274,135.7607
-15.1336,135.7732
-15.1507,135.7997
-15.1827,135.8627
-15.1827,135.8627
-15.2109,135.8949
-15.2158,135.8995
-15.2357,135.9127
-15.2492,135.9251
-15.2594,135.9394
-15.2586,135.9421
-15.2627,135.9469
-15.2625,135.9497
-15.2695,135.9616
-15.2869,135.9815
-15.2869,135.9815
-15.2869,135.9815
-15.2869,135.9815
-15.3382,136.0706
-15.3391,136.0715
-15.3432,136.0792
-15.3923,136.1646
-15.3923,136.1646
-15.3928,136.1692
-15.3945,136.1702
-15.3931,136.1777
-15.3940,136.1807
-15.3925,136.1804
-15.3928,136.2049
-15.3940,136.2076
-15.3928,136.2097
-15.3928,136.2097
-15.3951,136.2098
-15.3980,136.2060
-15.4011,136.2071
-15.4025,136.2151
-15.4091,136.2249
-15.4104,136.2314
-15.4160,136.2397
-15.4160,136.2397
-15.4160,136.2397
-15.4229,136.2396
-15.4268,136.2424
-15.4276,136.2426
-15.4300,136.2389
-15.4486,136.2415
-15.4837,136.2537
-15.4931,136.2591
-15.4934,136.2595
-15.5114,136.2641
-15.5175,136.2645
-15.5357,136.2704
-15.5357,136.2704
-15.5357,136.2704
-15.5476,136.2763
-15.5523,136.2770
-15.5570,136.2823
-15.5694,136.2900
-15.5723,136.2902
-15.5896,136.3172
-15.6016,136.3207
-15.6142,136.3145
-15.6142,136.3145
-15.6142,136.3145
-15.6142,136.3145
-15.6259,136.3174
-15.6259,136.3174
-15.6259,136.3199
-15.6239,136.3199
-15.6217,136.3190
-15.6019,136.3264
-15.6019,136.3264
-15.6019,136.3264
-15.6113,136.3364
-15.6048,136.3314
-15.6035,136.3321
-15.6042,136.3344
-15.6113,136.3382
-15.6134,136.3413
-15.6132,136.3462
-15.6163,136.3560
-15.6131,136.3661
-15.6161,136.3767
-15.6229,136.3881
-15.6270,136.3913
-15.6261,136.4120
-15.6261,136.4120
-15.6376,136.4253
-15.6399,136.4263
-15.6465,136.4345
-15.6473,136.4364
-15.7128,136.5118
-15.7129,136.5119
-15.7132,136.5123
-15.7319,136.5338
-15.7319,136.5338
-15.7330,136.5364
-15.7300,136.5423
-15.7288,136.5475
-15.7314,136.5474
-15.7391,136.5409
-15.7410,136.5436
-15.7417,136.5505
-15.7437,136.5510
-15.7426,136.5522
-15.7430,136.5527
-15.7503,136.5554
-15.7503,136.5554
-15.7466,136.5633
-15.7450,136.5635
-15.7418,136.5684
-15.7275,136.5593
-15.7275,136.5593
-15.7268,136.5678
-15.7227,136.5759
-15.7250,136.5849
-15.7166,136.5956
-15.7154,136.6020
-15.7118,136.6047
-15.7088,136.6131
-15.7088,136.6136
-15.7086,136.6137
-15.7061,136.6210
-15.7019,136.6238
-15.6977,136.6307
-15.6824,136.6394
-15.6791,136.6395
-15.6724,136.6440
-15.6724,136.6440
-15.6761,136.6489
-15.6767,136.6559
-15.6761,136.6569
-15.6769,136.6596
-15.6774,136.6601
-15.6784,136.6649
-15.6784,136.6649
-15.6784,136.6649
-15.6784,136.6649
-15.6765,136.6687
-15.6639,136.6716
-15.6801,136.6796
-15.6811,136.6794
-15.6846,136.6818
-15.6846,136.6818
-15.6846,136.6818
-15.6846,136.6818
-15.6865,136.6877
-15.6864,136.6884
-15.6902,136.7021
-15.6942,136.7026
-15.6967,136.7045
-15.6969,136.7072
-15.6949,136.7093
-15.6967,136.7116
-15.6963,136.7241
-15.6963,136.7241
-15.7457,136.6990
-15.7530,136.6940
-15.7547,136.6944
-15.7564,136.6935
-15.7594,136.6891
-15.7779,136.6826
-15.7779,136.6826
-15.7754,136.6712
-15.7741,136.6687
-15.7741,136.6655
-15.7712,136.6525
-15.7673,136.6462
-15.7691,136.6427
-15.7691,136.6427
-15.7730,136.6477
-15.7789,136.6454
-15.7808,136.6495
-15.7793,136.6536
-15.7815,136.6583
-15.7831,136.6539
-15.7846,136.6535
-15.7848,136.6539
-15.7866,136.6514
-15.7879,136.6458
-15.7916,136.6447
-15.7916,136.6447
-15.7916,136.6447
-15.7941,136.6704
-15.7941,136.6704
-15.7941,136.6705
-15.8060,136.6787
-15.8065,136.6787
-15.8090,136.6746
-15.8144,136.6745
-15.8148,136.6768
-15.8249,136.6875
-15.8270,136.6928
-15.8315,136.6956
-15.8357,136.6931
-15.8390,136.7014
-15.8394,136.7017
-15.8426,136.7040
-15.8456,136.7044
-15.8479,136.7007
-15.8506,136.7015
-15.8500,136.7081
-15.8568,136.7137
-15.8568,136.7137
-15.8943,136.6952
-15.8970,136.6916
-15.8987,136.6919
-15.8990,136.6929
-15.9034,136.6907
-15.9034,136.6907
-15.9034,136.6907
-15.9121,136.6956
-15.9142,136.6960
-15.9144,136.6969
-15.9201,136.7001
-15.9229,136.7007
-15.9312,136.7063
-15.9345,136.7159
-15.9323,136.7294
-15.9323,136.7294
-15.9323,136.7295
-15.9256,136.7375
-15.9163,136.7451
-15.8894,136.7714
-15.9162,136.7607
-15.9162,136.7607
-15.9162,136.7607
-15.9162,136.7607
-15.9148,136.7659
-15.9156,136.7673
-15.9138,136.7697
-15.9078,136.7915
-15.9117,136.7957
-15.9098,136.7975
-15.9068,136.7949
-15.9005,136.8180
-15.9005,136.8183
-15.8992,136.8229
-15.9082,136.8351
-15.9078,136.8400
-15.9142,136.8528
-15.9162,136.8493
-15.9156,136.8556
-15.9322,136.8887
-15.9338,136.9057
-15.9364,136.9046
-15.9340,136.9078
-15.9346,136.9143
-15.9353,136.9147
-15.9358,136.9187
-15.9353,136.9210
-15.9367,136.9363
-15.9383,136.9388
-15.9370,136.9393
-15.9383,136.9532
-15.9383,136.9532
-15.9383,136.9532
-15.9383,136.9532
-15.9359,136.9507
-15.9312,136.9496
-15.9293,136.9438
-15.8996,136.9127
-15.8748,136.9703
-15.8748,136.9703
-15.8748,136.9703
-15.8748,136.9703
-15.8714,136.9714
-15.8711,136.9717
-15.8711,136.9715
-15.8509,136.9779
-15.8509,136.9779
-15.8581,136.9807
-15.8598,136.9778
-15.8601,136.9794
-15.8627,136.9800
-15.8619,136.9822
-15.8708,136.9856
-15.8710,136.9853
-15.8751,136.9873
-15.8751,136.9873
-15.8751,136.9873
-15.8751,136.9873
-15.8778,136.9957
-15.8805,136.9968
-15.8806,136.9987
-15.8789,137.0006
-15.8751,136.9993
-15.8793,137.0058
-15.8737,136.9995
-15.8736,136.9994
-15.8733,137.0016
-15.8740,137.0023
-15.8731,137.0035
-15.8850,137.0119
-15.8916,137.0218
-15.9137,137.0410
-15.9149,137.0401
-15.9184,137.0457
-15.9222,137.0480
-15.9195,137.0503
-15.9211,137.0539
-15.9311,137.0637
-15.9389,137.0776
-15.9441,137.0835
-15.9551,137.1101
-15.9548,137.1104
-15.9808,137.1755
-15.9993,137.2040
-16.0023,137.2153
-16.0087,137.2292
-16.0090,137.2388
-16.0127,137.2518
-16.0098,137.2469
-16.0061,137.2272
-16.0043,137.2270
-16.0072,137.2415
-16.0123,137.2544
-16.0123,137.2544
-16.0123,137.2544
-16.0291,137.2670
-16.0338,137.2664
-16.0459,137.2739
-16.06,137.2855
-16.0744,137.3009
-16.0851,137.3089
-16.0851,137.3089
-16.0845,137.3082
-16.0789,137.3015
-16.0787,137.2986
-16.0787,137.2984
-16.0790,137.2980
-16.0811,137.2949
-16.0811,137.2949
-16.0811,137.2949
-16.0811,137.2949
-16.0915,137.3105
-16.0993,137.3210
-16.1026,137.3269
-16.1333,137.3726
-16.1333,137.3726
-16.1333,137.3726
-16.1333,137.3726
-16.1325,137.3790
-16.1370,137.3813
-16.1336,137.3815
-16.1318,137.3838
-16.1318,137.3838
-16.1318,137.3838
-16.1318,137.3838
-16.1318,137.3838
-16.1281,137.3776
-16.1263,137.3763
-16.1443,137.4091
-16.1563,137.4743
-16.1601,137.4820
-16.1636,137.4854
-16.1680,137.4984
-16.1683,137.5005
-16.1654,137.5034
-16.1647,137.5073
-16.1711,137.5338
-16.1748,137.5379
-16.1750,137.5456
-16.1733,137.5498
-16.1742,137.5569
-16.1705,137.5452
-16.1698,137.5469
-16.1717,137.5570
-16.1726,137.5588
-16.1748,137.5737
-16.1777,137.5776
-16.1773,137.5801
-16.1863,137.6049
-16.1934,137.6175
-16.2004,137.6237
-16.2002,137.6292
-16.1978,137.6232
-16.1942,137.6211
-16.2014,137.6338
-16.2011,137.6368
-16.2076,137.6534
-16.2166,137.6669
-16.2223,137.6806
-16.2251,137.6995
-16.2277,137.7029
-16.2290,137.7158
-16.2358,137.7263
-16.2344,137.7270
-16.2297,137.7194
-16.2300,137.7236
-16.2317,137.7284
-16.2326,137.7299
-16.2388,137.7342
-16.2475,137.7395
-16.2617,137.7408
-16.2649,137.7494
-16.2773,137.7610
-16.3007,137.7772
-16.3135,137.7823
-16.3260,137.7898
-16.3402,137.8045
-16.3542,137.8138
-16.3581,137.8140
-16.3649,137.8218
-16.4001,137.8463
-16.4026,137.8478
-16.4226,137.8619
-16.4227,137.8620
-16.4227,137.8620
-16.4451,137.8857
-16.4529,137.8966
-16.4889,137.9377
-16.4902,137.9368
-16.4893,137.9382
-16.4994,137.9497
-16.5079,137.9564
-16.5188,137.9682
-16.5235,137.9772
-16.5445,138.0011
-17.3965,138.0011
-18.6465,138.0011
-18.8682,137.9966
-18.9985,137.9959
-25.9968,137.9990
-25.9968,137.9990
-25.9984,129.9808
-25.9969,137.7115
-25.9994,131.7513
-25.9986,129.0018
-25.9986,129.0018
-25.9986,129.0007
-25.9986,129.0007
-25.9986,129.0005
-24.7011,129.0006
end
start,Lingiari
-12.5855,130.5920
-12.5871,130.5895
-12.5867,130.5895
-12.5855,130.5920
end
start,Lingiari
-12.5855,130.8299
-12.5838,130.8290
-12.5850,130.8301
-12.5855,130.8299
end
start,Lingiari
-12.6118,130.8479
-12.6151,130.8521
-12.6151,130.8503
-12.6118,130.8479
end
start,Lingiari
-12.5497,130.9421
-12.5433,130.9467
-12.5482,130.9460
-12.5497,130.9421
end
start,Lingiari
-12.3716,131.0187
-12.3658,131.0150
-12.3617,131.0178
-12.3716,131.0187
end
start,Lingiari
-12.2377,131.1933
-12.2394,131.2081
-12.2416,131.2051
-12.2377,131.1933
end
start,Lingiari
-12.2644,131.2184
-12.2643,131.2174
-12.2643,131.2175
-12.2644,131.2184
end
start,Lingiari
-12.2547,131.2089
-12.2477,131.2105
-12.2521,131.2109
-12.2547,131.2089
end
start,Lingiari
-11.7195,133.3203
-11.7224,133.3185
-11.7223,133.3185
-11.7195,133.3203
end
start,Lingiari
-11.7929,133.6907
-11.7903,133.6879
-11.7904,133.6890
-11.7914,133.6906
-11.7929,133.6907
end
start,Lingiari
-12.0749,134.8370
-12.0650,134.8342
-12.0652,134.8346
-12.0702,134.8371
-12.0749,134.8370
end
start,Lingiari
-12.2003,135.2760
-12.2013,135.2735
-12.2010,135.2733
-12.2003,135.2760
end
start,Lingiari
-12.2774,135.9573
-12.2774,135.9577
-12.2775,135.9576
-12.2774,135.9573
end
start,Lingiari
-12.2777,136.3670
-12.2754,136.3625
-12.2752,136.3632
-12.2768,136.3671
-12.2777,136.3670
end
start,Lingiari
-11.9989,136.4484
-11.9990,136.4518
-11.9995,136.4520
-12.0006,136.4507
-11.9989,136.4484
end
start,Lingiari
-13.1359,136.4918
-13.1396,136.4974
-13.1405,136.4930
-13.1359,136.4918
end
start,Lingiari
-15.0154,135.5340
-15.0161,135.5351
-15.0154,135.5339
-15.0154,135.5340
end
start,Lingiari
-16.1156,137.3569
-16.1156,137.3569
-16.1156,137.3569
-16.1156,137.3569
-16.1156,137.3569
end
start,Lingiari
-16.1679,137.5365
-16.1680,137.5370
-16.1679,137.5366
-16.1679,137.5365
end
start,Lingiari
-15.1830,129.1633
-15.1865,129.1610
-15.1905,129.1607
-15.1936,129.1581
-15.1856,129.1589
-15.1830,129.1633
end
start,Lingiari
-15.1194,129.2368
-15.1254,129.2366
-15.1257,129.2361
-15.1202,129.2338
-15.1187,129.2352
-15.1194,129.2368
end
start,Lingiari
-15.1280,129.2344
-15.1291,129.2324
-15.1276,129.2314
-15.1272,129.2322
-15.1280,129.2344
end
start,Lingiari
-15.1318,129.2318
-15.1330,129.2309
-15.1326,129.2302
-15.1307,129.2308
-15.1318,129.2318
end
start,Solomon
-12.5294,130.9551
-12.5294,130.9551
-12.5218,130.9419
-12.5018,130.9461
-12.5006,130.9471
-12.4964,130.9472
-12.4964,130.9472
-12.4868,130.9308
-12.4864,130.9308
-12.4710,130.9467
-12.4710,130.9467
-12.4710,130.9467
-12.4710,130.9467
-12.4733,130.9399
-12.4714,130.9364
-12.4752,130.9341
-12.4829,130.9114
-12.4808,130.9088
-12.4807,130.9053
-12.4845,130.9050
-12.4852,130.9044
-12.4876,130.8973
-12.4876,130.8973
-12.4727,130.8919
-12.4727,130.8919
-12.4727,130.8919
-12.4665,130.9078
-12.4591,130.9154
-12.4592,130.9169
-12.4576,130.9169
-12.4576,130.9169
-12.4651,130.8907
-12.4651,130.8907
-12.4651,130.8907
-12.4430,130.8859
-12.4430,130.8859
-12.4430,130.8859
-12.4430,130.8859
-12.4430,130.8859
-12.4475,130.8838
-12.4505,130.8783
-12.4510,130.8824
-12.4521,130.8827
-12.4636,130.8786
-12.4636,130.8786
-12.4636,130.8786
-12.4459,130.8582
-12.4455,130.8639
-12.4426,130.8670
-12.4406,130.8670
-12.4428,130.8646
-12.4431,130.8598
-12.4416,130.8540
-12.4388,130.8500
-12.4388,130.8500
-12.4388,130.8500
-12.4453,130.8492
-12.4464,130.8504
-12.4519,130.8508
-12.4558,130.8487
-12.4563,130.8504
-12.4590,130.8492
-12.4592,130.8512
-12.4705,130.8519
-12.4705,130.8519
